DataTypeVer2.0,Time,RawData,RawData,RawData,RawData,RawData,RawData,RawData,RawData,RawData,RawData,RawData,RawData,RawData,RawData,RawData,RawData,RawData,DigitalData,DigitalData,DigitalData,DigitalData,Time,ForcePlate,ForcePlate,ForcePlate,ForcePlate,ForcePlate,ForcePlate,ForcePlate,ForcePlate,ForcePlate,ForcePlate,ForcePlate,ForcePlate
NumberOfData,,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000
PreTriggerData,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
SamplingTime[ms],,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000
DataLabel,,Fx12(FP1),Fx34(FP1),Fy14(FP1),Fy23(FP1),Fz1(FP1),Fz2(FP1),Fz3(FP1),Fz4(FP1),Fx12(FP2),Fx34(FP2),Fy14(FP2),Fy23(FP2),Fz1(FP2),Fz2(FP2),Fz3(FP2),Fz4(FP2),ch17,01,02,03,04,,FX[1],FY[1],FZ[1],AX[1],AY[1],TZ[1],FX[2],FY[2],FZ[2],AX[2],AY[2],TZ[2]
DataUnit,sec,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,V,-,-,-,-,sec,N,N,N,cm,cm,Nm,N,N,N,cm,cm,Nm
,1.53,4.7323e-2,0.17408,0.62879,0.13447,5.9344e-2,0.30341,0.41959,0.32932,28.0047,7.34517,48.4323,46.5784,170.559,136.864,239.9,286.354,0.14381,1.00000,0.0,0.0,0.0,1.53,0.2214,0.76325,1.11166,-7.55064,-16.4148,0.16946,35.3499,95.0107,833.678,0.75508,-6.32107,-6.86133
,1.531,4.7323e-2,0.30084,0.50193,0.3459,0.8116,0.13624,-0.1655,0.32932,28.2487,7.62988,48.553,46.6186,170.304,136.524,239.815,285.76,0.14349,1.00000,0.0,0.0,0.0,1.531,0.34816,0.84783,1.11166,20.1635,19.9558,2.0023e-2,35.8786,95.1716,832.403,0.74414,-6.33053,-6.87116
,1.532,-3.7182e-2,0.00507,0.16364,-0.2461,-0.10782,0.30341,8.5255e-2,7.8568e-2,28.2081,7.83324,48.6334,46.4577,169.454,135.844,238.71,285.08,0.14349,1.00000,0.0,0.0,0.0,1.532,-3.2112e-2,-8.2457e-2,0.35941,-23.8649,4.51557,7.9706e-2,36.0413,95.0911,829.088,0.74896,-6.34877,-6.81426
,1.533,8.9575e-2,8.9574e-2,0.37507,7.612e-3,-0.27499,0.13624,-0.1655,-5.016e-3,27.964,7.79257,48.553,46.5381,169.624,135.674,238.285,284.57,0.14252,1.00000,0.0,0.0,0.0,1.533,0.17915,0.38268,-0.30926,0,0,7.7166e-2,35.7566,95.0911,828.153,0.75674,-6.33336,-6.77669
,1.534,-7.9434e-2,0.25858,0.16364,-0.28839,0.14293,0.38699,1.671e-3,-0.0886,27.842,7.79257,48.553,46.4175,169.029,135.419,237.691,283.72,0.14188,1.00000,0.0,0.0,0.0,1.534,0.17915,-0.12474,0.44299,-18.3565,50.4821,0.28077,35.6346,94.9705,825.858,0.75158,-6.33518,-6.72492
,1.535,-0.24844,-0.20619,7.9074e-2,-0.41524,-0.27499,5.2658e-2,0.25242,7.8568e-2,27.7607,7.95526,48.6334,46.3773,168.434,134.909,237.266,283.21,0.14124,1.00000,0.0,0.0,0.0,1.535,-0.45463,-0.33617,0.10866,-70.9838,-159.052,0.60308,35.7159,95.0107,823.818,0.75004,-6.35545,-6.67287
,1.536,-7.9434e-2,0.00507,0.24822,-7.6959e-2,-0.19141,0.13624,0.58676,0.24573,27.6793,8.03661,48.5932,46.3371,168.094,134.994,237.011,282.7,0.14059,1.00000,0.0,0.0,0.0,1.536,-7.4364e-2,0.17126,0.77733,-17.4715,-41.3338,0.15852,35.7159,94.9303,822.799,0.74105,-6.35002,-6.62925
,1.537,-3.7182e-2,0.00507,-9.0069e-2,-0.5421,-0.44216,-0.19809,-0.33266,-0.0886,27.1099,8.15863,48.7138,46.2968,167.669,134.569,236.331,282.02,0.13995,1.00000,0.0,0.0,0.0,1.537,-3.2112e-2,-0.63217,-1.06151,0,0,0.10971,35.2685,95.0107,820.589,0.74817,-6.35561,-6.45258
,1.538,0.13183,4.7322e-2,0.2905,-0.28839,-0.27499,0.38699,-0.33266,-0.17218,27.2726,8.07728,48.4725,46.2968,167.499,134.484,235.906,280.83,0.1393,1.00000,0.0,0.0,0.0,1.538,0.17915,2.114e-3,-0.39285,0,0,0.09199,35.3499,94.7694,818.719,0.73649,-6.33413,-6.51505
,1.539,-7.9434e-2,-0.12169,0.16364,-0.62667,-0.52574,-0.28168,-0.33266,7.8568e-2,26.9879,8.03661,48.1508,46.0555,166.819,134.484,235.736,280.575,0.13801,1.00000,0.0,0.0,0.0,1.539,-0.20112,-0.46303,-1.06152,0,0,0.15118,35.0245,94.2064,817.614,0.73,-6.34246,-6.44793
,1.54,-0.24844,-0.41745,0.12136,-0.41524,-0.44216,0.13624,-0.24908,0.16215,26.7845,7.95526,48.2715,46.1762,166.394,133.719,235.141,280.15,0.13769,1.00000,0.0,0.0,0.0,1.54,-0.6659,-0.29388,-0.39285,0,0,5.3533e-2,34.7398,94.4477,815.404,0.74276,-6.3666,-6.42768
,1.541,-7.9434e-2,-0.24844,-0.13235,-0.75353,-0.77649,-0.86676,-0.91775,-0.75727,26.5811,8.07728,48.4725,46.3371,165.969,134.059,235.141,279.385,0.13673,1.00000,0.0,0.0,0.0,1.541,-0.32788,-0.88588,-3.31827,0,0,7.1293e-2,34.6584,94.8096,814.554,0.72194,-6.36072,-6.3335
,1.542,5.071e-3,0.21633,0.2905,0.21904,0.47726,5.2658e-2,1.671e-3,0.4129,26.3778,8.23997,48.4725,46.3371,165.799,133.974,234.886,278.45,0.13673,1.00000,0.0,0.0,0.0,1.542,0.2214,0.50954,0.94449,17.1307,0.92957,3.718e-3,34.6177,94.8096,813.109,0.7124,-6.34903,-6.24462
,1.543,-0.16394,-0.20619,0.2905,-0.16153,-0.02424,0.80491,0.50317,0.49649,25.8897,7.99594,48.0704,46.0958,164.779,133.889,234.376,277.6,0.1364,1.00000,0.0,0.0,0.0,1.543,-0.37013,0.12897,1.78033,-8.57021,-4.75429,0.10879,33.8856,94.1661,810.644,0.70419,-6.35458,-6.15819
,1.544,-0.2907,-0.16394,0.20593,-0.37296,0.31009,-0.11451,0.16884,0.58007,25.6456,7.91459,48.2312,46.3773,164.609,133.379,234.121,276.835,0.1364,1.00000,0.0,0.0,0.0,1.544,-0.45464,-0.16703,0.94449,21.5685,-19.408,0.29019,33.5602,94.6085,808.944,0.70692,-6.36467,-6.12855
,1.545,-0.2907,-0.33295,0.16364,-0.37296,-0.94366,-0.19809,-0.33266,0.24573,25.483,8.07728,48.3519,46.4175,164.354,133.974,234.376,276.58,0.13608,1.00000,0.0,0.0,0.0,1.545,-0.62364,-0.20931,-1.22868,0,0,9.7898e-2,33.5602,94.7694,809.284,0.68646,-6.35546,-6.03247
,1.546,-0.16394,-7.9435e-2,0.37507,-7.6959e-2,0.56085,0.38699,0.41959,0.74724,25.1982,7.99594,48.191,46.4175,164.184,134.144,234.121,275.39,0.13544,1.00000,0.0,0.0,0.0,1.546,-0.24337,0.29811,2.11466,5.69378,-4.49854,0.11848,33.1942,94.6085,807.839,0.67301,-6.32919,-5.96528
,1.547,-0.16394,-0.20619,3.6788e-2,-0.33067,-0.02424,0.80491,-0.667,-0.0886,25.2389,8.32132,48.2312,46.3371,163.249,133.889,233.696,274.795,0.13544,1.00000,0.0,0.0,0.0,1.547,-0.37013,-0.29388,2.5073e-2,-118.496,2217.23,-8.49249,33.5602,94.5683,805.63,0.65793,-6.3503,-5.90958
,1.548,8.9575e-2,0.13183,0.41736,-0.28839,5.9344e-2,0.47058,0.33601,0.24573,24.6695,7.95526,47.9497,46.3773,163.249,134.229,234.206,274.285,0.13479,1.00000,0.0,0.0,0.0,1.548,0.2214,0.12897,1.11166,-10.7085,-2.35086,0.1716,32.6248,94.327,805.969,0.64831,-6.33637,-5.83291
,1.549,-0.41745,0.21633,-5.497e-3,-0.66896,-0.10782,5.2658e-2,8.5255e-2,-0.0886,24.3034,7.91459,47.9899,46.699,162.994,134.144,233.441,273.01,0.13479,1.00000,0.0,0.0,0.0,1.549,-0.20112,-0.67445,-5.8511e-2,0,0,0.36115,32.218,94.689,803.59,0.64484,-6.31706,-5.76868
,1.55,5.071e-3,0.21633,0.62879,-0.33067,-0.27499,5.2658e-2,-0.33266,-0.25577,24.3441,8.11796,47.8693,46.4175,161.804,133.889,233.271,272.33,0.13479,1.00000,0.0,0.0,0.0,1.55,0.2214,0.29811,-0.81076,0,0,0.27543,32.4621,94.2868,801.295,0.62218,-6.34528,-5.71746
